;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
нижегородский;1.41125e-06;0.00012727104;3.3371637e-06;7.220691e-07;6.9277974e-07;5.5136366e-06;1.0894167e-06;3.1181119e-06;6.564755e-06;1.35928485e-05;3.131274e-06;8.4613816e-07;1.2660721e-06;2.0663933e-06;5.984005e-07;1.3417116e-06;9.02917e-07;2.939109e-06;0.00017332454
лебедев;5.955969e-07;1.0041603e-06;9.14144e-07;1.1044681e-06;9.151227e-07;0.00045593368;3.3920198e-06;0.000289322;4.0573545e-06;1.3660169e-06;4.317986e-06;8.4371356e-07;9.871347e-07;0.00010539165;6.915283e-07;2.5671504e-06;3.7061313e-06;2.3723878e-05;6.3873244e-06
координировать;0.00015036353;1.2982399e-06;1.8691017e-06;1.0351422e-06;2.1130816e-06;2.380156e-06;1.8626821e-06;5.8138477e-07;2.248171e-06;2.1710066e-05;4.7570247e-05;2.8492093e-06;2.7116257e-06;1.8123374e-06;2.60224e-06;1.9172303e-06;1.23175605e-05;3.06293e-06;1.9872325e-06
боль;1.8937167e-06;0.00024097973;4.002067e-07;6.158193e-07;7.9315905e-06;2.1991568e-06;1.5088387e-06;0.00010150579;0.00013929213;1.7895984e-06;1.2114938e-06;9.3662975e-06;0.0003462268;1.572527e-05;6.240313e-06;5.40351e-06;0.000112825786;5.4024807e-05;2.705496e-06
бойкотировать;2.073535e-06;1.2157246e-06;1.3455422e-06;7.6649303e-07;1.9183103e-06;9.9042125e-05;2.7755127e-06;0.00010699592;2.7344122e-05;1.4031349e-06;1.6535927e-06;1.6672503e-06;9.352192e-07;4.5364533e-05;1.3695017e-06;3.273927e-06;2.2800064e-06;2.0132811e-05;1.6264626e-06
ужасный;2.661578e-06;1.7024274e-06;1.2552721e-06;1.2362816e-06;1.1202662e-05;3.988078e-05;4.140855e-05;2.4078261e-05;1.6671784e-05;1.0107153e-06;1.7434099e-06;1.092302e-05;2.2562472e-06;1.4488767e-05;8.859108e-06;2.1589925e-05;0.00015469993;0.00041327788;2.0230036e-06
преимущественно;0.0004732606;3.5762514e-06;5.794229e-05;4.2400534e-06;7.5987555e-05;3.3456854e-06;2.857735e-06;1.1701576e-06;0.0003912421;4.5748184e-06;3.5240291e-06;7.377953e-05;0.00018101028;2.8033326e-05;6.508527e-05;8.037049e-05;0.00023236556;2.5884257e-05;5.927213e-06
ритуал;2.8200045e-06;0.0002450944;1.0752968e-06;4.542192e-07;1.476182e-06;7.589204e-07;8.164951e-07;1.8226071e-06;1.9502242e-05;2.9614557e-06;1.5231358e-06;1.7862369e-06;3.6531204e-05;1.9341066e-06;1.429326e-06;1.1151747e-05;2.5359232e-06;2.6733292e-06;3.3899878e-06
критический;8.101087e-06;0.00028280765;3.0529466e-06;6.479988e-05;3.6048936e-05;4.278628e-05;1.783203e-05;0.00019371364;6.027419e-06;5.2086666e-06;6.172876e-05;4.2012976e-05;4.7090423e-05;1.0962849e-05;3.1710395e-05;4.3897558e-06;0.00018523475;0.00037796312;6.12351e-06
стратегический;0.00010675359;1.6302813e-06;0.00028279203;0.0004826417;7.6516335e-06;8.421511e-06;0.00038329753;1.0407657e-06;2.759669e-07;0.0008644674;0.0009143501;9.6969525e-06;3.6823246e-06;4.472439e-06;1.2265338e-05;2.5275554e-06;1.1795568e-06;7.462052e-07;2.6191349e-06
опасение;9.101433e-06;2.201286e-06;4.4849203e-05;8.9375106e-05;8.7897955e-05;9.9457975e-06;0.00019662104;2.3488265e-06;0.00013138284;8.426151e-05;5.1720453e-06;7.765252e-05;7.0628394e-06;0.00023205375;7.770629e-05;8.056102e-06;5.315098e-05;9.2296075e-05;2.7164476e-06
вашингтон;0.0018833878;3.3911522e-06;5.0846957e-06;8.037732e-06;0.00012600159;3.221174e-05;0.0013908184;0.00032277955;3.8236867e-05;0.0006428945;6.025501e-07;0.000104226856;1.5678368e-05;0.00065477303;0.000103623264;3.0959e-05;1.0964276e-05;9.237765e-05;3.0207675e-06
коммунистический;2.28423e-06;9.203178e-07;1.1761787e-06;1.2546597e-06;3.17734e-06;5.8630147e-05;9.192634e-06;2.0305563e-06;1.283008e-05;1.7046333e-06;7.465231e-06;3.1397217e-06;1.8129904e-06;0.00076642033;2.4488602e-06;2.6184548e-06;6.1290943e-06;2.2373853e-05;1.6788204e-06
ссылка;0.0029422939;0.0022098564;0.0018023737;0.0021378621;0.0021913697;6.6487366e-05;0.000667084;0.0006973298;2.8335666e-05;0.002297959;0.0015235317;0.0026479028;9.493489e-06;0.00072872377;0.0023342434;1.0344142e-05;0.00023651363;0.00067228026;0.0011943779
вещание;1.3803674e-06;9.463939e-07;2.6312723e-06;9.406068e-07;2.160254e-06;7.9062165e-06;2.2407935e-06;3.0060721e-06;2.8985075e-06;2.0483067e-06;5.741527e-05;2.3309256e-06;2.9062103e-06;0.00017458758;1.9767936e-06;2.9302294e-06;0.00017126807;1.6572649e-05;2.2523363e-06
промышленность;3.773288e-06;1.3967747e-06;0.00091425737;0.0007769652;6.1730566e-06;1.9098898e-06;3.457413e-05;1.2367782e-06;1.4446317e-06;0.0005551773;0.00017481684;9.285821e-06;4.280776e-05;2.5054492e-06;1.0476433e-05;7.197609e-06;5.499329e-07;6.173723e-07;8.6353435e-07
подсчитывать;4.757195e-05;1.3974768e-06;5.3294298e-05;0.00029357043;9.316803e-06;8.272099e-07;3.1325135e-06;1.6383774e-06;6.6797056e-06;2.7070414e-06;4.787271e-06;8.741608e-06;0.0001812337;0.000116664094;9.712314e-06;1.9860421e-05;8.190953e-06;3.039665e-06;1.3462507e-06
грубый;1.922064e-06;0.000108625536;1.0320487e-06;8.465021e-07;1.5677959e-05;1.5825046e-05;1.0261258e-05;0.00010991226;6.1754174e-05;1.2487312e-06;8.928029e-07;1.6342428e-05;1.8675588e-06;8.338159e-06;1.1124715e-05;1.1783299e-05;1.1886864e-05;0.000705399;3.6362257e-05
спор;2.7722656e-06;1.8964132e-06;3.7242671e-06;1.8048036e-06;2.1812946e-05;9.982697e-06;3.944765e-06;1.7374995e-06;9.128413e-06;3.7811154e-05;1.4531376e-05;2.5279842e-05;3.2176074e-05;4.7038793e-05;2.2449547e-05;3.3890524e-06;2.7839866e-05;8.606448e-05;1.596245e-05
теоретически;1.5532222e-06;9.6259e-07;2.7517206e-06;3.362232e-06;6.952048e-06;4.0382924e-06;2.8938598e-06;1.2299878e-06;3.6143065e-06;3.7765856e-06;8.5424945e-05;7.831378e-06;0.00022745159;0.00012735618;7.678169e-06;2.4065992e-06;4.8938573e-06;9.449644e-06;1.7044728e-06
обсе;3.3218555e-06;7.532965e-07;1.6588692e-06;9.783067e-07;4.3611394e-07;2.789364e-05;0.0010218885;1.075485e-06;3.8005535e-07;1.076261e-06;1.943242e-06;4.316292e-07;1.5951988e-06;1.0979213e-05;4.3599087e-07;4.4922382e-07;1.1145199e-06;2.1863507e-06;9.3828777e-07
династия;1.7015865e-06;1.9135284e-06;1.3459464e-06;5.988419e-07;2.3133548e-06;2.1576661e-06;8.1120646e-07;8.997195e-07;0.000105168285;1.7621524e-06;7.0376313e-06;2.540256e-06;0.00010924924;2.6641615e-06;2.436781e-06;3.7609357e-06;3.7366526e-06;2.784835e-06;2.991377e-06
немец;2.332163e-06;2.2691638e-06;0.00011692548;2.110323e-06;7.3891997e-06;1.6243557e-05;0.00027279896;0.0006927695;0.00015542924;1.6052524e-06;5.643084e-07;6.147992e-06;2.483998e-06;2.5513476e-05;6.3797133e-06;3.3715444e-06;3.4945747e-06;1.6109429e-05;1.1319207e-06
вест;1.2067424e-06;2.0881396e-05;2.335505e-05;1.5017714e-06;2.0551047e-06;1.0984438e-06;9.2953314e-07;8.449219e-05;1.6946467e-05;2.2432127e-06;8.4084587e-07;2.2874506e-06;1.6998585e-05;1.6592556e-06;2.3226726e-06;2.1268424e-05;3.3822291e-06;2.9141931e-06;1.619334e-06
орбитальный;2.5622962e-06;1.354848e-06;1.8639556e-06;8.4612276e-07;4.778245e-07;6.0998707e-07;2.3156663e-06;8.959914e-07;2.3133018e-06;0.00016756669;1.5252842e-06;5.660909e-07;0.00027452604;1.7169881e-06;6.1174933e-07;2.1283581e-06;2.0859022e-06;6.6732093e-07;5.2247094e-07
согласование;0.00033737265;2.4726157e-06;0.00012934505;5.784742e-05;7.8736084e-05;1.26404375e-05;5.015658e-05;1.423504e-06;4.950972e-06;6.930386e-05;0.00016750541;8.817017e-05;8.186749e-06;6.3236703e-06;8.0832666e-05;2.0962384e-06;5.1933375e-06;3.3540833e-05;6.1608316e-06
дуда;2.2323736e-06;9.295461e-07;1.7620787e-06;1.2848775e-06;8.829914e-07;6.2527397e-06;0.00019057073;3.6099398e-05;1.5369258e-06;3.0418269e-06;1.5597006e-06;1.0070645e-06;2.3473813e-06;5.4072093e-06;9.53373e-07;2.1864448e-06;6.4213614e-06;6.6931298e-06;8.2887357e-07
среднегодовой;1.6362608e-06;1.1041614e-06;2.1095859e-05;0.00045244966;4.3521442e-07;2.994322e-07;2.1138237e-06;1.1861199e-06;2.9283285e-06;9.610314e-07;2.7840756e-06;4.030039e-07;4.3398344e-05;1.1365831e-06;4.6779365e-07;1.8610542e-06;1.323269e-06;2.5789294e-07;9.807258e-07
поговорить;1.8551752e-06;2.3199625e-06;1.5466992e-06;5.9961735e-07;1.7883545e-05;0.000102596714;1.2517484e-05;2.5768095e-06;0.00023139434;5.705882e-05;1.8556609e-06;1.700863e-05;2.2991617e-06;9.052199e-05;1.4323513e-05;3.977047e-06;0.00030333348;0.0006358604;1.683266e-06
ранг;2.5355403e-06;3.1749696e-05;4.479353e-06;1.476271e-06;5.4253032e-06;9.135189e-06;7.286745e-05;1.4892572e-05;2.334491e-06;0.0001527097;6.927542e-05;6.416532e-06;3.7925608e-06;5.833455e-06;6.1555243e-06;2.6925696e-05;2.637348e-06;5.7039697e-06;5.654632e-06
подготавливать;0.0015001284;2.7243163e-06;1.4469488e-05;0.001535505;0.00017416499;4.3257656e-05;0.0001532246;4.2307433e-06;6.374929e-06;0.00046658365;0.0017066547;0.0002222514;1.2380783e-05;3.1228003e-05;0.00022311187;1.1515708e-05;1.726548e-05;2.1864465e-05;4.985101e-05
дивизион;1.6755797e-06;1.9651598e-06;3.593828e-06;7.8624964e-07;2.8727425e-07;2.0884956e-06;1.9269635e-06;0.0006346657;2.106229e-06;0.00019939335;1.6638495e-06;3.0999615e-07;1.4935e-06;1.3090003e-06;3.458619e-07;3.1979948e-06;4.503626e-07;5.327856e-07;1.0666582e-06
избыточный;1.4700396e-06;8.057681e-07;6.479306e-06;9.184927e-05;2.8966315e-06;3.865022e-06;5.25325e-05;8.7191916e-07;6.1932053e-07;2.4300964e-06;0.00014075423;3.5570515e-06;5.52609e-05;3.4067768e-06;3.6216531e-06;2.3581188e-06;2.150091e-06;3.025892e-06;2.5172008e-06
технически;1.037116e-06;1.0432665e-06;3.6491765e-06;1.0277353e-06;1.4976548e-06;2.735564e-06;1.7038476e-06;5.502152e-07;2.04614e-06;0.00018383285;0.0001297066;1.8265449e-06;2.8594163e-06;2.6365983e-06;1.786857e-06;3.043386e-05;2.1502878e-05;2.013742e-06;1.6100084e-06
антонио;1.6881997e-06;5.084376e-06;2.5472953e-06;8.982962e-07;5.596642e-07;2.1454862e-06;8.113194e-07;6.7012836e-05;5.4297284e-06;5.005826e-05;4.3186924e-07;5.6960005e-07;2.4102476e-06;1.86731e-06;5.781816e-07;0.00010581093;2.2716417e-06;1.5668776e-06;1.3264525e-06
обвиняться;4.2699257e-06;0.00016204269;4.6448835e-07;6.6832655e-07;7.6930723e-07;1.7547993e-06;1.224634e-06;1.0008717e-06;4.6306136e-06;1.2994511e-06;2.5932054e-06;9.91686e-07;1.1497524e-06;2.3981536e-06;6.268278e-07;1.0574792e-06;1.7234765e-06;6.872238e-06;0.0013466906
работница;2.1253832e-06;0.0001840612;1.6714159e-06;3.3489084e-07;7.625514e-07;1.5520841e-06;8.892688e-07;8.47701e-07;1.5127849e-05;1.527338e-05;1.3384141e-06;1.0870039e-06;2.3131051e-06;1.7006298e-06;8.377889e-07;3.015985e-06;2.4234185e-05;6.685124e-06;1.6713537e-06
преддверие;3.43398e-06;1.4464058e-06;1.3606436e-05;9.9125624e-05;0.00010768272;0.00016424556;0.00013541683;0.00025916952;6.368865e-05;5.866983e-06;6.949955e-05;8.410384e-05;5.0834333e-06;0.00026600453;8.676339e-05;1.7311162e-05;5.7116586e-06;0.00013612426;3.3010567e-06
выбор;8.211238e-06;2.3936632e-06;1.933504e-05;3.7458685e-06;1.0635162e-05;5.0721075e-05;0.00038792062;1.2938373e-05;1.8776365e-06;7.905233e-06;2.7790435e-05;9.096838e-06;8.137555e-06;0.018447882;8.492145e-06;0.00010909365;1.2692053e-05;2.3060873e-05;4.9712166e-06
вырезывать;1.8661449e-06;1.8889657e-06;1.1430047e-06;8.1928437e-07;1.188647e-05;4.222488e-06;1.4686348e-06;1.4136768e-06;2.613884e-05;1.7059132e-06;1.3018085e-06;1.4352174e-05;5.8534122e-05;2.4642427e-06;1.0736822e-05;4.8190268e-05;0.00029641745;0.00016161347;2.113162e-05
бытовой;1.4710408e-06;5.3501837e-05;0.00010803774;1.0844422e-05;6.7853134e-06;5.804263e-07;1.2222689e-06;1.7563433e-06;5.453673e-06;2.2726006e-06;3.5266987e-06;8.958209e-06;7.170855e-05;9.343813e-07;8.46668e-06;4.377862e-06;0.00010306003;1.5065153e-05;2.6520438e-06
экономия;1.3798922e-06;1.1655541e-06;6.521583e-05;1.0354646e-05;1.2851542e-06;1.2904525e-06;3.3301387e-06;6.154107e-07;1.3609825e-06;0.00011425349;0.00030696765;1.6319464e-06;2.2782322e-06;2.015513e-06;1.7111247e-06;1.6357766e-06;1.9105148e-06;5.4837903e-07;2.5400009e-06
ресторан;0.00033577048;8.4002095e-05;0.00091584603;1.9060308e-06;0.00010343058;1.199273e-05;2.6575208e-06;1.2865831e-06;0.0014704032;6.154101e-06;9.251758e-06;8.702025e-05;3.850555e-06;4.687223e-06;9.509005e-05;0.00025379006;0.00092391495;3.351816e-05;1.7023154e-05
спускать;9.293745e-06;4.754043e-06;2.4199949e-06;9.401592e-07;2.115134e-06;3.9790777e-07;1.3819697e-06;6.1565083e-07;2.5667576e-05;0.00058453646;1.4015347e-06;2.5346492e-06;7.445169e-05;1.7020512e-06;2.5444601e-06;2.6716375e-06;2.3741734e-06;2.0985183e-06;6.393406e-07
заподозривать;4.2843935e-06;0.00024471895;6.739941e-07;1.0882858e-06;9.468283e-06;4.325e-06;1.7866373e-06;9.953727e-07;1.7409398e-05;2.219509e-06;1.5225606e-05;1.2507246e-05;2.1080755e-06;0.00017053138;9.203966e-06;2.3893333e-06;1.7400529e-06;6.293343e-05;0.00039683617
перерабатывать;1.2311256e-06;1.5506366e-06;0.00011544143;2.1273086e-06;2.5258435e-06;1.0076053e-06;1.0765377e-06;9.240947e-07;9.196472e-06;4.560898e-05;2.532593e-06;2.736535e-06;4.1942563e-05;1.2646906e-06;3.482458e-06;0.00016061678;9.740811e-06;1.3904382e-06;1.2885793e-06
резка;2.5288798e-06;2.3140296e-06;1.0189458e-06;1.5593214e-06;1.3690576e-06;5.28916e-06;5.2569838e-05;1.2304077e-06;1.6165536e-06;1.3679986e-06;2.412684e-06;1.5753207e-06;2.1468368e-06;0.00022670362;1.2557717e-06;1.3821558e-06;1.358734e-06;1.0925167e-05;4.622647e-05
декларация;7.943e-06;1.1441379e-06;1.1607953e-06;2.9148464e-06;2.5626682e-06;5.9996397e-05;0.00024584687;1.045851e-06;3.7449818e-06;2.3333553e-06;0.00010857897;2.7900585e-06;1.3943604e-06;9.405193e-05;2.1237024e-06;9.853651e-07;1.1408445e-06;1.2857343e-05;0.00012587798
разделяться;2.6293358e-06;3.7258337e-06;6.944423e-06;1.0992738e-06;8.542855e-06;2.385767e-06;2.0693537e-06;1.0236427e-06;0.00013869087;3.1826963e-05;4.3109053e-06;8.913784e-06;8.7011715e-05;2.1490772e-05;9.1771635e-06;4.596741e-06;9.208362e-05;1.362221e-05;1.6613294e-06
energy;1.3985233e-06;6.8674694e-07;0.00018708585;0.00013033228;1.232787e-06;3.6648873e-07;1.5372897e-06;1.1748518e-06;1.501804e-06;2.88259e-06;3.1949369e-06;1.4324006e-06;0.00015531469;1.1939369e-06;1.8921033e-06;3.1298177e-06;1.8162426e-06;4.5784103e-07;1.0265194e-06
турция;0.0021422503;2.4494973e-06;0.0009903441;8.789789e-06;1.0562844e-05;3.6824153e-05;0.00884332;6.8619636e-05;1.5977065e-06;3.233074e-05;1.4643789e-06;1.1093442e-05;3.0615797e-06;4.102321e-06;1.1999222e-05;3.927847e-06;4.8246636e-07;1.3248701e-06;1.3273846e-05
солнечный;1.5203022e-06;1.8939371e-06;1.8771314e-06;9.3910364e-07;7.940532e-07;7.7647394e-07;1.1573601e-06;1.0590131e-06;1.26585555e-05;1.8062829e-05;2.223754e-06;7.6366285e-07;0.0016887017;8.1526406e-07;9.278485e-07;0.00013152919;1.197211e-05;4.7218035e-07;3.2061845e-07
пролёт;1.6200567e-06;2.0315938e-06;1.7055427e-06;8.845584e-07;8.7010807e-07;4.0210782e-07;1.5392511e-06;7.318094e-07;2.7700992e-06;0.0003611675;1.6100336e-06;1.1888276e-06;9.122416e-05;1.5848635e-06;1.524631e-06;2.1638532e-06;1.6127643e-06;8.632711e-07;1.8027103e-07
кровавый;5.8448157e-05;1.5263344e-06;4.96829e-07;1.0008936e-06;1.0064964e-05;0.00011520038;6.0653533e-06;4.778682e-06;1.3906734e-05;1.5593978e-06;1.9155248e-06;1.0508709e-05;4.776851e-05;3.6727931e-06;7.967659e-06;1.8891918e-06;5.592527e-06;0.0001839744;1.863945e-06
пожаловаться;1.2843624e-06;7.765023e-06;1.8240462e-06;1.3457671e-06;3.2534113e-05;0.0003192791;3.9324336e-06;1.6070823e-06;0.00024841906;1.1170786e-06;0.00029031755;3.2389024e-05;1.4969736e-06;0.00043853506;2.5112538e-05;2.1710941e-06;0.0009340451;0.0005834123;0.00036832734
хавбек;7.0769227e-07;1.2137009e-06;1.4412574e-06;8.737887e-07;2.523408e-07;1.72507e-06;9.764472e-07;0.00037420858;1.5740767e-06;1.2110414e-06;6.4264253e-07;2.648808e-07;1.2751626e-06;1.1396494e-06;2.4975418e-07;2.384412e-06;1.2291962e-06;2.35148e-06;8.120979e-07
плебисцит;1.7203491e-06;6.1653486e-07;1.1912479e-06;8.485591e-07;7.3011734e-07;5.1341253e-06;0.00028967537;1.1340292e-06;1.7753622e-06;1.7750756e-06;1.5392849e-06;7.6674166e-07;1.6943112e-06;1.3261784e-05;6.3972874e-07;1.1553808e-06;5.564615e-07;3.0350045e-06;1.3328893e-06
воздушный;0.00046142912;4.8302577e-06;8.956711e-06;1.894691e-06;2.404114e-06;1.2793544e-06;2.1052965e-05;1.0201654e-06;2.405068e-06;0.006387239;4.2474517e-06;2.98596e-06;7.8780016e-05;2.6624853e-06;3.3280653e-06;5.852804e-06;2.259527e-06;6.7508347e-07;9.612828e-07
перечислять;5.441653e-05;1.6667697e-06;7.2585485e-06;9.3320865e-05;3.437667e-05;1.8842802e-05;5.0721756e-05;1.161911e-06;7.814784e-06;2.0127943e-06;8.83305e-05;3.8207516e-05;3.747824e-05;4.240126e-06;3.5565507e-05;5.8330115e-05;0.00028375952;7.776605e-05;0.0005064269
внешний;3.853721e-06;5.305084e-07;2.8720166e-05;0.0010596258;5.205788e-05;1.699709e-05;0.0006477125;1.6197299e-06;2.3358673e-06;1.13827045e-05;0.00033361674;4.756179e-05;0.00049259135;0.00029568165;6.076304e-05;0.000158284;0.00044334825;2.1420201e-05;3.8398066e-06
балтика;1.249676e-06;1.4763339e-06;3.5799706e-06;1.0966959e-06;4.0997176e-07;1.4949923e-06;1.6913864e-06;6.4163146e-07;1.4502277e-06;0.00027540987;4.93102e-05;5.3476987e-07;1.8559825e-06;1.2163721e-06;5.0933915e-07;1.6545883e-06;1.0396773e-06;5.831099e-07;1.5132607e-06
менеджмент;8.5767505e-07;8.520271e-07;2.3792069e-05;3.3114015e-05;3.1765342e-06;1.5666974e-05;1.9379547e-06;1.1294825e-05;1.5931342e-06;2.86346e-06;0.00020878606;3.3359145e-06;2.5182453e-06;2.9487892e-06;3.594127e-06;5.8081903e-05;9.119426e-06;4.804248e-06;2.106309e-06
автоматика;1.3450687e-06;1.5893525e-06;2.1454346e-06;5.82628e-07;1.6925195e-07;5.16357e-07;1.5759141e-06;9.138453e-07;1.1024358e-06;0.0005190955;1.3940578e-06;2.260828e-07;1.6265589e-06;8.149057e-07;2.3381286e-07;1.8482681e-06;1.6692038e-06;5.025092e-07;1.0988259e-06
неожиданный;2.7249241e-06;1.8553559e-06;1.2084217e-05;1.6229583e-06;8.591365e-06;3.47334e-06;5.6410368e-06;2.355527e-06;1.2937641e-05;4.6609086e-05;2.390379e-06;8.579912e-06;7.239686e-05;8.649094e-05;8.353628e-06;5.6335834e-05;3.7821163e-05;1.00735415e-05;1.1463999e-06
соцсеть;2.1453322e-06;9.743437e-06;4.732173e-06;3.4832303e-07;2.207964e-06;1.2793195e-05;4.170702e-07;1.03316e-06;7.197741e-05;8.8034085e-07;2.164926e-06;2.153481e-06;3.0240737e-06;3.3424487e-06;1.9785514e-06;1.4015805e-05;0.010982173;5.5455064e-05;4.64922e-06
досье;1.697787e-06;1.0518763e-05;1.3869666e-06;6.680213e-07;5.3329004e-06;0.00015185379;4.207916e-06;2.268453e-06;8.329118e-06;1.6888598e-06;4.1957937e-06;5.344571e-06;1.6294032e-06;3.6208952e-05;4.111239e-06;1.05541285e-05;1.5090855e-05;0.00016884082;2.5375118e-06
комсомолец;2.016341e-06;0.00025153518;9.4022977e-07;7.9548283e-07;4.4646654e-06;1.6642976e-05;2.4813755e-06;1.910628e-06;1.13925635e-05;1.7874953e-06;1.131074e-05;5.5979835e-06;1.7304031e-06;4.156269e-05;3.5553317e-06;1.8280892e-06;1.3493996e-05;0.00014033592;3.8205058e-06
присвоение;1.0799532e-06;1.546621e-06;6.6090496e-07;6.031773e-07;9.1983975e-07;0.00033753045;3.8822036e-06;2.0586263e-06;4.0430473e-06;1.7890336e-06;9.212903e-06;9.3633594e-07;4.134702e-07;2.4687874e-05;6.1023087e-07;1.0892298e-06;1.0490755e-06;1.8973862e-05;0.00024233137
пресекать;6.961527e-05;0.00057066884;8.5494264e-07;3.369755e-07;2.8211002e-06;2.3721389e-06;2.8595507e-06;5.3867745e-05;5.3283275e-06;3.3841438e-06;2.7548986e-06;4.0718064e-06;3.1362313e-06;2.4530864e-06;2.7121798e-06;8.690038e-07;1.9026401e-06;1.6290314e-05;0.00021188639
констатировать;9.352859e-05;1.47924975e-05;9.003952e-06;0.00051452924;2.130188e-05;0.00021177786;0.00027016748;1.4306818e-06;1.8450462e-06;0.00012377463;0.00019622728;2.3319173e-05;3.6616498e-06;1.1580495e-05;2.12335e-05;3.6118013e-07;1.5456012e-06;4.7128335e-05;8.690045e-06
поблизости;2.2776821e-06;1.8223005e-06;1.4223581e-06;5.847555e-07;1.858037e-06;1.2929569e-06;1.444183e-06;1.0554801e-06;5.205299e-05;4.9431084e-05;1.4893586e-06;1.92979e-06;0.00014926372;3.0260246e-05;1.975985e-06;2.5368865e-06;2.3302564e-06;1.9933584e-06;6.617791e-07
напиток;1.3922954e-05;0.00061128155;0.00070071645;3.0054298e-06;2.3916498e-05;7.072688e-07;2.093088e-06;1.1909711e-06;0.000456017;5.281013e-06;6.420529e-06;3.245363e-05;0.00012043542;3.335892e-06;2.8070794e-05;7.8914845e-06;1.26217665e-05;3.9806023e-06;1.2076365e-05
возмещать;1.535333e-06;2.0733257e-06;3.2390337e-06;1.4662878e-06;1.1634996e-06;2.0913496e-06;1.3445023e-06;1.3294748e-06;2.8499833e-06;6.613153e-06;3.689687e-06;1.4684849e-06;1.2726199e-06;1.3354877e-06;1.0806604e-06;2.449132e-06;6.2004133e-06;7.976172e-06;0.0003314753
фальсификация;1.1237632e-06;1.3189283e-06;0.00016907972;2.2683103e-06;3.816999e-06;5.711195e-06;2.046279e-06;9.351892e-07;1.154313e-06;2.163185e-06;0.0002490958;5.0570648e-06;2.002282e-06;5.594901e-06;3.989609e-06;1.439574e-06;1.868639e-05;6.4508545e-06;0.0001253907
серия;0.0007180958;7.139677e-05;4.3185737e-05;1.6773502e-06;6.670377e-05;1.6931963e-05;5.444612e-06;0.0017928479;1.8094564e-05;0.00044705716;4.269602e-06;6.656018e-05;0.000105820814;2.0717163e-05;7.5315016e-05;0.0034811462;0.00044771933;1.6771031e-05;1.2284253e-05
расторгать;2.2516208e-06;1.802627e-06;2.0312713e-05;3.381265e-06;7.969897e-06;8.100185e-06;2.2056345e-06;0.0001139511;4.233349e-06;1.9702036e-05;3.9054703e-05;9.194352e-06;2.9145842e-06;3.2997168e-06;8.67811e-06;3.3623835e-06;5.849031e-06;2.0043575e-05;5.5057142e-05
анкара;0.0005534766;9.242626e-07;3.689246e-06;1.0941792e-06;8.580573e-07;1.0477577e-05;0.0021861217;1.5660366e-06;4.1549643e-07;2.5461582e-06;8.4786353e-07;1.0340648e-06;1.4731722e-06;1.9149602e-06;8.0933324e-07;6.819088e-07;5.1403896e-07;1.5068025e-06;2.3664124e-06
живописец;1.0944888e-06;9.711913e-07;1.2711886e-06;5.583151e-07;2.2736363e-07;2.0635753e-06;8.58524e-07;1.182738e-06;4.227826e-06;1.1902301e-06;8.193266e-07;2.1457166e-07;2.1838534e-06;1.3746677e-06;2.2256324e-07;0.00023174386;4.867271e-06;1.0975392e-06;7.8306465e-07
старый;6.5380777e-06;8.236057e-06;3.4361852e-05;3.7169766e-06;0.00038098524;2.2221544e-05;7.400386e-06;7.093468e-05;0.0006308081;8.082511e-06;8.161856e-06;0.00037925667;5.8801e-05;6.7398373e-06;0.0003910976;6.2363266e-05;0.00022757727;0.0005033237;5.3541903e-06
обитать;1.3313888e-06;2.2178106e-06;1.7900339e-06;6.411085e-07;1.4495103e-06;1.5602941e-06;5.7500773e-07;1.0467022e-06;0.00090095727;1.6840573e-06;4.7765104e-07;1.3768117e-06;0.00036379264;1.935978e-06;1.4845697e-06;5.7215193e-06;4.64119e-06;1.8931739e-06;6.2455655e-07
неверный;0.00011375078;1.5560333e-06;3.89994e-06;7.181074e-05;6.862894e-05;2.6325772e-05;4.2849148e-05;2.3762757e-06;5.8373107e-06;2.203429e-05;5.9196536e-06;8.025742e-05;5.2718984e-05;5.6341382e-06;6.353008e-05;2.065736e-06;0.00017997014;0.00051748304;3.1284733e-06
вменяться;1.6586032e-06;4.2610945e-06;6.29751e-07;9.200794e-07;3.8151484e-07;1.8912482e-06;1.2528818e-06;1.1533627e-06;1.8609009e-06;6.540241e-07;2.4056283e-06;4.7191028e-07;9.565722e-07;9.102538e-07;3.2393663e-07;1.1615921e-06;1.3702058e-06;4.70672e-06;0.0007278346
молчать;1.4559729e-06;8.856183e-06;7.225738e-07;8.625963e-07;4.6781884e-06;5.7315196e-06;5.204201e-06;3.1008283e-05;2.6649834e-05;1.255169e-06;7.835393e-07;4.7839258e-06;2.159387e-06;9.5935975e-06;3.7783775e-06;2.1881306e-06;4.962351e-06;0.00013854283;1.6479215e-06
питательный;6.005705e-07;1.2497858e-06;1.3464279e-06;1.2548691e-06;5.0937746e-07;2.8128568e-07;1.2203764e-06;9.950168e-07;3.368008e-06;1.6855645e-06;1.2847611e-06;5.8631406e-07;0.00023859988;1.4408317e-06;6.390226e-07;3.4554196e-05;3.4602513e-06;9.170108e-07;7.110437e-07
